model_id,system_id,model_class,response,spp,region_code,region,data,year,authors,compiler,notes,status,test date,tester,data_ref,formula,b0,b1,b2,b3,b4,b5,b6,b7,b8,n,r2_pd,syx_pd,r2_proj,syx_proj,x1,x2,x3,x4,x5,predictor_spec_path,fit_object_path,vcov_path,serializer,pkg,pkg_version,r_version,lightened,comp_token,bias_flag,ht_unit,source_id,voleq,spcd,forest,district,nvel_out
GHZ108BRL01D,,closed_form,bm_brl,pinus.contorta,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Branches live,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.6004,0,2.3533,1,0,2.54,0.3048,2.20462,1,19,0.89,,,,2,2.5,28.7,CM,KG,,,,,,,,,BRL,"",M,56,,,,,
GOW108BRL01D,,closed_form,bm_brl,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Branches live,active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-2.04,2.244,1,0,0,2.54,1,2.20462,1,13,0.93,,,,1,3,20,CM,KG,,,,,,,,,BRL,no,NA,58,,,,,
PEA108CRT02D,,closed_form,bm_crt,pinus.contorta,pnw,02,NBEL,,Pearson et al. 1984,,"Roots, coarse > 3 mm dia",active,,,"Pearson, J.; Fahey, T.; Knight, D. 1984. Biomass and leaf area in contrasting lodgepole pine forests. Canadian Journal of Forest Research. 14: 259-265.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,0.17,0.075,0,0,0,2.54,1,2.20462,1,70,0.913,,,,4,1,10,CM,KG,,,,,,,,,CRT,no,NA,116,,,,,
CAR108CRW01D,,closed_form,bm_crw,pinus.contorta,pnw,Foreign,NBEL,,Carlyle and Malcolm 1986,,Crown (branches + foliage + twigs),active,,,"Carlyle, J.; Malcolm, D. 1986. Biomass and element capital of a 7-year-old lodgepole pine (Pinus contorta Dougl.) stand growing on deep peat. Forest Ecology and Management. 14: 285-291.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,-0.439,0.08,0,0,0,2.54,1,2.20462,1,8,0.96,,,,4,1,10,CM,KG,,,,,,,,,CRW,no,NA,25,,,,,
GAR108CRW01D,,closed_form,bm_crw,pinus.contorta,pnw,02,NBEL,,Gary 1976,,Crown (branches + foliage + twigs),active,,,"Gary, H. L. 1976. Crown structure and distribution of biomass in a lodgepole pine stand. Res. Pap. RM-165. Fort Collins, CO: U.S. Department of Agriculture, Forest Service, Rocky Mountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,0,0,0.0047,2.916,0,2.54,1,2.20462,1,117,0.91,,,,2,6.6,19.8,CM,KG,,,,,,,,,CRW,no,NA,53,,,,,
GOW108FON01D,,closed_form,bm_fon,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Foliage new,active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.048,2.373,1,0,0,2.54,1,2.20462,1,13,0.95,,,,1,3,20,CM,KG,,,,,,,,,FON,no,NA,58,,,,,
GOW108FOO01D,,closed_form,bm_foo,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Foliage old,active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-2.636,2.673,1,0,0,2.54,1,2.20462,1,13,0.95,,,,1,3,20,CM,KG,,,,,,,,,FOO,no,NA,58,,,,,
GHZ108FOT01D,,closed_form,bm_fot,pinus.contorta,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Foliage total,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-3.6187,0,1.8326,1,0,2.54,0.3048,2.20462,1,19,0.84,,,,2,2.5,28.7,CM,KG,,,,,,,,,FOT,"",M,56,,,,,
GOW108FOT01D,,closed_form,bm_fot,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Foliage total,active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-2.483,2.598,1,0,0,2.54,1,2.20462,1,13,0.95,,,,1,3,20,CM,KG,,,,,,,,,FOT,no,NA,58,,,,,
PEA108FOT01D,,closed_form,bm_fot,pinus.contorta,pnw,02,NBEL,,Pearson et al. 1984,,Foliage total,active,,,"Pearson, J.; Fahey, T.; Knight, D. 1984. Biomass and leaf area in contrasting lodgepole pine forests. Canadian Journal of Forest Research. 14: 259-265.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,10.3,0.016,0,0,0,2.54,1,2.20462,1,80,0.906,,,,4,20,60,CM,KG,,,,,,,,,FOT,no,NA,116,,,,,
PEA108FOT04D,,closed_form,bm_fot,pinus.contorta,pnw,02,NBEL,,Pearson et al. 1984,,Foliage total,active,,,"Pearson, J.; Fahey, T.; Knight, D. 1984. Biomass and leaf area in contrasting lodgepole pine forests. Canadian Journal of Forest Research. 14: 259-265.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,-0.14,0.025,0,0,0,2.54,1,2.20462,1,80,0.839,,,,4,1,30,CM,KG,,,,,,,,,FOT,no,NA,116,,,,,
BRN108LCR01D,,closed_form,bm_lcr,pinus.contorta,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,0.1224,0,1.882,1,0,1,1,1,1,45,0.88,,,,2,1,16,IN,LB,,,,,,,,,LCR,yes,NA,21,,,,,
AFF108MSB01D,,closed_form,bm_msb,pinus.contorta,pnw,01,NBEL,,Affleck 2019,,Merch stem bark from stump to top dib,active,,,"Affleck, D.L.R. 2019. Aboveground biomass equations for the predominant conifer species of the Inland Northwest USA. Forest Ecology and Management 432 (2019) 179–188",(b0*(dbh*b5)^b1*(ht*b6)^b2) * b7,0.005704,0.8207,0,0,0,2.54,0.3048,2.20462,1,56,0,,,,16,5,0,CM,KG,,,,,,,,,MSB,"",M,216,,,,,
AFF108MSW01D,,closed_form,bm_msw,pinus.contorta,pnw,01,NBEL,,Affleck 2019,,Merch stem wood from stump to top dib,active,,,"Affleck, D.L.R. 2019. Aboveground biomass equations for the predominant conifer species of the Inland Northwest USA. Forest Ecology and Management 432 (2019) 179–188",(b0*(dbh*b5)^b1*(ht*b6)^b2) * b7,0.008407,1.754,1.451,0,0,2.54,0.3048,2.20462,1,56,0,,,,16,5,0,CM,KG,,,,,,,,,MSW,"",M,216,,,,,
GOW108STB01D,,closed_form,bm_stb,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Stem (bark only),active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-1.655,1.944,1,0,0,2.54,1,2.20462,1,13,0.96,,,,1,3,20,CM,KG,,,,,,,,,STB,no,NA,58,,,,,
BRN108STT01D,,closed_form,bm_stt,pinus.contorta,pnw,02,NBEL,,Brown 1978,,Stem (wood + bark),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,1.49,-2.388,2.297,2,0,1,1,1,1,8,0.97,,,,4,0,4,IN,LB,,,,,,,,,STT,no,NA,21,,,,,
CAR108STT01D,,closed_form,bm_stt,pinus.contorta,pnw,Foreign,NBEL,,Carlyle and Malcolm 1986,,Stem (wood + bark),active,,,"Carlyle, J.; Malcolm, D. 1986. Biomass and element capital of a 7-year-old lodgepole pine (Pinus contorta Dougl.) stand growing on deep peat. Forest Ecology and Management. 14: 285-291.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,-0.021,0.026,0,0,0,2.54,1,2.20462,1,8,0.83,,,,4,1,10,CM,KG,,,,,,,,,STT,no,NA,25,,,,,
GHZ108STT01D,,closed_form,bm_stt,pinus.contorta,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Stem (wood + bark),active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-2.9849,0,2.4287,1,0,2.54,0.3048,2.20462,1,19,0.98,,,,2,2.5,28.7,CM,KG,,,,,,,,,STT,"",M,56,,,,,
PEA108STT02D,,closed_form,bm_stt,pinus.contorta,pnw,02,NBEL,,Pearson et al. 1984,,Stem (wood + bark),active,,,"Pearson, J.; Fahey, T.; Knight, D. 1984. Biomass and leaf area in contrasting lodgepole pine forests. Canadian Journal of Forest Research. 14: 259-265.",(b0 + b1*(dbh*b5) + b2*(dbh*b5)^b3 + b4*(dbh*b5)^2*(ht*b6)) * b7,-1.5,0.215,0,0,0,2.54,1,2.20462,1,80,0.97,,,,4,1,10,CM,KG,,,,,,,,,STT,no,NA,116,,,,,
GOW108STW01D,,closed_form,bm_stw,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Stem (wood only),active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-1.143,2.449,1,0,0,2.54,1,2.20462,1,13,0.99,,,,1,3,20,CM,KG,,,,,,,,,STW,no,NA,58,,,,,
GOW108TGT01D,,closed_form,bm_tgt,pinus.contorta,pnw,06,NBEL,,Gower et al. 1987,,Twigs total,active,,,"Gower, S.; Grier, C.; Vogt, D.; Vogt, K. 1987. Allometric relations of deciduous (Larix occidentalis) and evergreen conifers (Pinus contorta and Pseudotsuga menziesii) of the Cascade Mountains in central Washington. Canadian Journal of Forest Research. 17: 630-634.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-4.291,2.87,1,0,0,2.54,1,2.20462,1,13,0.98,,,,1,3,20,CM,KG,,,,,,,,,TGT,no,NA,58,,,,,
GHZ122BRD01D,,closed_form,bm_brd,pinus.ponderosa,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Branches dead,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-2.5766,0,1.444,1,0,2.54,0.3048,2.20462,1,9,0.64,,,,2,15.5,79.5,CM,KG,,,,,,,,,BRD,"",M,56,,,,,
COC122BRL01D,,closed_form,bm_brl,pinus.ponderosa,pnw,FIA NW,NBEL,,Cochran et al. 1984,,Branches live,active,,,"Cochran, P.; Jennings, J.; Youngberg, C. 1984. Biomass estimators for thinned second-growth Ponderosa pine trees. Res. Note PNW-415. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.5745,0,2.4645,1,0,2.54,1,2.20462,1,23,0.941,,,,2,5.3,38.7,CM,KG,,,,,,,,,BRL,no,NA,39,,,,,
GHZ122BRL01D,,closed_form,bm_brl,pinus.ponderosa,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Branches live,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-5.3855,0,2.7185,1,0,2.54,0.3048,2.20462,1,9,0.99,,,,2,15.5,79.5,CM,KG,,,,,,,,,BRL,"",M,56,,,,,
GOE122BRT01D,,closed_form,bm_brt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Branches total (live + dead),active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.034,3.137,1,0,0,2.54,1,2.20462,1.001,36,0.9,,,,1,10,30,CM,KG,,,,,,,,,BRT,yes,NA,59,,,,,
BRN122CRW01D,,closed_form,bm_crw,pinus.ponderosa,pnw,02,NBEL,,Brown 1978,,Crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-0.4282,0,2.1772,1,0,1,1,1,1,15,0.95,,,,2,1,12,IN,LB,,,,,,,,,CRW,yes,NA,21,,,,,
BRN122DCR01D,,closed_form,bm_dcr,pinus.ponderosa,pnw,02,NBEL,,Brown 1978,,Dead crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-3.7398,0,2.8376,1,0,1,1,1,1,26,0.87,,,,2,1,34,IN,LB,,,,,,,,,DCR,no,NA,21,,,,,
BRN122DCR02D,,closed_form,bm_dcr,pinus.ponderosa,pnw,02,NBEL,,Brown 1978,,Dead crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-2.5176,0,2.51,1,0,1,1,1,1,15,0.81,,,,2,1,12,IN,LB,,,,,,,,,DCR,no,NA,21,,,,,
GHZ122FON01D,,closed_form,bm_fon,pinus.ponderosa,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Foliage new,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-6.3022,0,2.3,1,0,2.54,0.3048,2.20462,1,9,0.86,,,,2,15.5,79.5,CM,KG,,,,,,,,,FON,"",M,56,,,,,
GOE122FON01D,,closed_form,bm_fon,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Foliage new,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.417,2.659,1,0,0,2.54,1,2.20462,1.001,18,0.9,,,,1,10,30,CM,KG,,,,,,,,,FON,yes,NA,59,,,,,
GOE122FON02D,,closed_form,bm_fon,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Foliage new,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.439,2.653,1,0,0,2.54,1,2.20462,1,9,0.88,,,,1,10,30,CM,KG,,,,,,,,,FON,yes,NA,59,,,,,
GOE122FON03D,,closed_form,bm_fon,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Foliage new,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.226,2.729,1,0,0,2.54,1,2.20462,1.001,9,0.89,,,,1,10,30,CM,KG,,,,,,,,,FON,yes,NA,59,,,,,
COC122FOT01D,,closed_form,bm_fot,pinus.ponderosa,pnw,FIA NW,NBEL,,Cochran et al. 1984,,Foliage total,active,,,"Cochran, P.; Jennings, J.; Youngberg, C. 1984. Biomass estimators for thinned second-growth Ponderosa pine trees. Res. Note PNW-415. Portland, OR: U.S. Department of Agriculture, Forest Service, Pacific Northwest Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-3.5328,0,1.992,1,0,2.54,1,2.20462,1,23,0.972,,,,2,5.3,38.7,CM,KG,,,,,,,,,FOT,no,NA,39,,,,,
GHZ122FOT01D,,closed_form,bm_fot,pinus.ponderosa,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Foliage total,active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.2612,0,2.0967,1,0,2.54,0.3048,2.20462,1,9,0.84,,,,2,15.5,79.5,CM,KG,,,,,,,,,FOT,"",M,56,,,,,
GOE122FOT01D,,closed_form,bm_fot,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Foliage total,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-2.601,2.601,1,0,0,2.54,1,2.20462,1.001,36,0.88,,,,1,10,30,CM,KG,,,,,,,,,FOT,yes,NA,59,,,,,
WAR122FOT01D,,closed_form,bm_fot,pinus.ponderosa,pnw,06,NBEL,,Waring et al. 1978,,Foliage total,active,,,"Waring, R.; Emmingham, W.; Gholz, H.; Grier, C. 1978. Variation in maximum leaf area of coniferous forests in Oregon and its ecological significance. Forest Science. 24: 131-140.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.4302,0,2.0967,1,0,2.54,1,2.20462,1,9,0.84,,,,2,,0,CM,KG,,,,,,,,,FOT,no,NA,167,,,,,
BRN122LCR01D,,closed_form,bm_lcr,pinus.ponderosa,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,0.268,0,2.074,1,0,1,1,1,1,40,0.95,,,,2,1,34,IN,LB,,,,,,,,,LCR,yes,NA,21,,,,,
BRN122LCR02D,,closed_form,bm_lcr,pinus.ponderosa,pnw,02,NBEL,,Brown 1978,,Live crown (branches + foliage + twigs),active,,,"Brown, J. 1978. Weight and density of crowns of Rocky Mountain conifers. Res. Pap. INT-197. Ogden, UT: U.S. Department of Agriculture, Forest Service, Intermountain Forest and Range Experiment Station.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-0.7572,0,2.216,1,0,1,1,1,1,15,0.9,,,,2,1,12,IN,LB,,,,,,,,,LCR,yes,NA,21,,,,,
GHZ122STB01D,,closed_form,bm_stb,pinus.ponderosa,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Stem (bark only),active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.2063,0,2.2312,1,0,2.54,0.3048,2.20462,1,9,0.97,,,,2,15.5,79.5,CM,KG,,,,,,,,,STB,"",M,56,,,,,
GOE122STT01D,,closed_form,bm_stt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Stem (wood + bark),active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-0.974,2.301,1,0,0,2.54,1,2.20462,1,18,0.93,,,,1,10,30,CM,KG,,,,,,,,,STT,yes,NA,59,,,,,
GOE122STT02D,,closed_form,bm_stt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Stem (wood + bark),active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-1.154,2.383,1,0,0,2.54,1,2.20462,1,9,0.97,,,,1,10,30,CM,KG,,,,,,,,,STT,yes,NA,59,,,,,
GOE122STT03D,,closed_form,bm_stt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Stem (wood + bark),active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-1.145,2.454,1,0,0,2.54,1,2.20462,1,9,0.95,,,,1,10,30,CM,KG,,,,,,,,,STT,yes,NA,59,,,,,
GHZ122STW01D,,closed_form,bm_stw,pinus.ponderosa,pnw,FIA NW,NBEL,,Gholz et al. 1979,,Stem (wood only),active,,,"Gholz, H. L.; Grier, C. C.; Campbell, A. G.; Brown, A. T. 1979. Equations for estimating biomass and leaf area of plants in the Pacific Northwest. Res. Pap. 41. Corvallis, OR: Oregon State University, School of Forestry.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-4.4907,0,2.7587,1,0,2.54,0.3048,2.20462,1,9,0.99,,,,2,15.5,79.5,CM,KG,,,,,,,,,STW,"",M,56,,,,,
GOE122TGT01D,,closed_form,bm_tgt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Twigs total,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.948,2.624,1,0,0,2.54,1,2.20462,1.001,18,0.87,,,,1,10,30,CM,KG,,,,,,,,,TGT,yes,NA,59,,,,,
GOE122TGT02D,,closed_form,bm_tgt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Twigs total,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.253,1.924,1,0,0,2.54,1,2.20462,1.003,9,0.84,,,,1,10,30,CM,KG,,,,,,,,,TGT,yes,NA,59,,,,,
GOE122TGT03D,,closed_form,bm_tgt,pinus.ponderosa,pnw,09,NBEL,,Gower et al. 1993a,,Twigs total,active,,,"Gower, S.; Haynes, B.; Fassnacht, K.; Running, S.; Hunt, E. J. 1993a. Influence of fertilization on the allometric relations for two pines in contrasting environments. Canadian Journal of Forest Research. 23: 1704-1711.",(10^(b0 + b1*(log10((dbh*b5)^b2)))) * b7 * b8,-3.15,2.911,1,0,0,2.54,1,2.20462,1.002,9,0.84,,,,1,10,30,CM,KG,,,,,,,,,TGT,yes,NA,59,,,,,
ESP202AGT01D,,closed_form,bm_agt,pseudotsuga.menziesii,pnw,06,NBEL,,Espinosa-Bancalari and Perry 1987,,Whole tree (aboveground),active,,,"Espinosa-Bancalari, M.; Perry, D. 1987. Distribution and increment of biomass in adjacent young Douglas-fir stands with different early growth rates. Canadian Journal of Forest Research. 17: 722-730.",exp(b0 + b1*(dbh*b5) + b2*(log((dbh*b5)^b3)) + b4*(ht*b6)) * b7 * b8,-3.9371,0,2.8427,1,0,2.54,1,2.20462,1,40,0.93,,,,2,10,40,CM,KG,,,,,,,,,AGT,yes,NA,47,,,,,
